question_id,category_slug,category_name,question_text,answer_position,answer_text,is_correct,rationale
156,clr,CLR,"Selon la Norme Organisationnelle 2025, une Junior-Entreprise doit avoir une 'approche processus'. Qu'est-ce que cela implique ?",1,"Identifier, maîtriser et améliorer les enchaînements d'activités qui créent de la valeur.",1,"C'est la définition même de l'approche processus : considérer la structure comme un ensemble de processus interconnectés (commercial, suivi d'étude, trésorerie...) à optimiser."
156,clr,CLR,"Selon la Norme Organisationnelle 2025, une Junior-Entreprise doit avoir une 'approche processus'. Qu'est-ce que cela implique ?",2,"Suivre des procédures strictes et non modifiables définies par la CNJE.",0,"La CNJE donne un cadre, mais l'approche processus implique que chaque Junior adapte et améliore ses propres processus en fonction de sa stratégie et de ses performances."
156,clr,CLR,"Selon la Norme Organisationnelle 2025, une Junior-Entreprise doit avoir une 'approche processus'. Qu'est-ce que cela implique ?",3,"Organiser la structure uniquement par pôles de compétences (Qualité, Trésorerie, etc.).",0,"L'organisation en pôles est une structure fonctionnelle. L'approche processus est transversale et s'intéresse à la manière dont ces pôles collaborent pour réaliser une mission de bout en bout."
157,clr,CLR,"Une étude est considérée comme ayant un caractère pédagogique si elle remplit plusieurs conditions. Laquelle n'en fait PAS partie ?",0,"L'étude se base sur au moins un enseignement présent dans le syllabus de l'établissement.",0,"C'est une condition fondamentale, citée dans KiwiLegal, pour justifier la nature de l'activité de la Junior-Entreprise."
157,clr,CLR,"Une étude est considérée comme ayant un caractère pédagogique si elle remplit plusieurs conditions. Laquelle n'en fait PAS partie ?",1,"L'étude est approuvée par un professeur référent de l'établissement.",1,"Bien que ce soit une bonne pratique pour certaines Juniors, ce n'est pas une obligation légale ou réglementaire listée dans les critères officiels pour définir le caractère pédagogique."
157,clr,CLR,"Une étude est considérée comme ayant un caractère pédagogique si elle remplit plusieurs conditions. Laquelle n'en fait PAS partie ?",2,"L'étude permet aux intervenants de mettre en pratique les enseignements associés.",0,"C'est l'essence même du modèle Junior-Entreprise : l'application pratique des connaissances théoriques, comme le rappelle KiwiLegal."
157,clr,CLR,"Une étude est considérée comme ayant un caractère pédagogique si elle remplit plusieurs conditions. Laquelle n'en fait PAS partie ?",3,"L'étude mène à la production d'un livrable adapté au client.",0,"Cette condition, mentionnée dans KiwiLegal, assure que l'étude est un travail concret, structuré et professionnalisant, et non un simple exercice théorique."
158,clr,CLR,"Quel document formalise l'accord entre la Junior-Entreprise et l'étudiant intervenant sur une mission ?",0,"La Convention d'Étude.",0,"La Convention d'Étude est le contrat principal qui lie la Junior-Entreprise et son client."
158,clr,CLR,"Quel document formalise l'accord entre la Junior-Entreprise et l'étudiant intervenant sur une mission ?",1,"Le Procès-Verbal de Recette (PVR).",0,"Le PVR est un document signé avec le client pour valider la conformité du travail livré à la fin de la mission."
158,clr,CLR,"Quel document formalise l'accord entre la Junior-Entreprise et l'étudiant intervenant sur une mission ?",2,"Le Récapitulatif de Mission (RM).",1,"Le Récapitulatif de Mission est le document contractuel qui définit le cadre de l'intervention de l'étudiant : mission, durée, nombre de JEH, montant de la rétribution, etc."
158,clr,CLR,"Quel document formalise l'accord entre la Junior-Entreprise et l'étudiant intervenant sur une mission ?",3,"Le Bulletin de Versement (BV).",0,"Le BV est le 'bulletin de paie' de l'intervenant, émis après la mission pour justifier le versement de la rétribution. L'accord initial se fait sur un autre document."
159,clr,CLR,"Que doit faire une Junior si un client lui demande de détruire tous les documents d'étude après la mission, y compris la Convention d'Étude, pour des raisons de confidentialité ?",0,"Obéir à la demande du client pour maintenir une bonne relation commerciale.",0,"Les obligations légales de la Junior priment sur les demandes contractuelles du client en matière de conservation de documents."
159,clr,CLR,"Que doit faire une Junior si un client lui demande de détruire tous les documents d'étude après la mission, y compris la Convention d'Étude, pour des raisons de confidentialité ?",1,"Informer le client que la loi impose une durée de conservation minimale pour ces documents.",1,"KiwiLegal indique qu'il faut expliquer au client que les documents d'étude doivent être conservés (5 ans recommandés) pour des raisons légales, notamment pour prouver la nature de la prestation en cas de contrôle."
159,clr,CLR,"Que doit faire une Junior si un client lui demande de détruire tous les documents d'étude après la mission, y compris la Convention d'Étude, pour des raisons de confidentialité ?",2,"Détruire les documents mais conserver une copie numérique sur un serveur sécurisé.",0,"Le principe est de refuser la destruction. Il faut informer le client de l'obligation légale, pas la contourner."
159,clr,CLR,"Que doit faire une Junior si un client lui demande de détruire tous les documents d'étude après la mission, y compris la Convention d'Étude, pour des raisons de confidentialité ?",3,"Demander une autorisation spéciale à la CNJE pour détruire les documents.",0,"La CNJE ne peut pas autoriser une Junior à déroger à ses obligations légales de conservation."
160,clr,CLR,"Une Junior-Entreprise peut-elle rétribuer un intervenant qui n'est plus étudiant au moment du paiement ?",0,"Non, l'intervenant doit avoir le statut d'étudiant le jour du virement.",0,"La règle est plus souple et se base sur le statut de l'étudiant pendant une période clé."
160,clr,CLR,"Une Junior-Entreprise peut-elle rétribuer un intervenant qui n'est plus étudiant au moment du paiement ?",1,"Oui, à condition qu'il ait eu le statut d'étudiant pendant toute la durée de validité de son Récapitulatif de Mission.",1,"La FAQ de KiwiLegal est claire sur ce point : ce qui compte est le statut d'étudiant pendant la mission (période de validité du RM), même si le paiement intervient après la perte de ce statut."
160,clr,CLR,"Une Junior-Entreprise peut-elle rétribuer un intervenant qui n'est plus étudiant au moment du paiement ?",2,"Non, car cela serait considéré comme du travail dissimulé.",0,"Le cadre légal de la Junior-Entreprise autorise ce cas de figure, car la prestation a été réalisée lorsque la personne avait le statut requis."
160,clr,CLR,"Une Junior-Entreprise peut-elle rétribuer un intervenant qui n'est plus étudiant au moment du paiement ?",3,"Oui, mais uniquement dans les 3 mois qui suivent la fin de ses études.",0,"Il n'y a pas de délai fixe de 3 mois ; la seule condition est que l'étudiant ait eu le statut requis pendant la réalisation de sa mission."
161,clr,CLR,"Un des 'faisceaux du salariat' à éviter est la fourniture de travail. Comment une Junior-Entreprise doit-elle se positionner pour ne pas tomber dans ce cas ?",0,"En laissant l'étudiant se débrouiller seul, sans lui fournir aucun outil ou ressource.",0,"Au contraire, KiwiLegal précise que la JE ne doit pas laisser l'étudiant démuni et doit mettre à sa disposition les ressources nécessaires. Ne pas le faire serait une faute."
161,clr,CLR,"Un des 'faisceaux du salariat' à éviter est la fourniture de travail. Comment une Junior-Entreprise doit-elle se positionner pour ne pas tomber dans ce cas ?",1,"En imposant des horaires de travail stricts et un lieu de travail obligatoire.",0,"Ceci caractérise un lien de subordination très fort et est précisément ce qu'il faut éviter. L'étudiant doit rester autonome dans son organisation."
161,clr,CLR,"Un des 'faisceaux du salariat' à éviter est la fourniture de travail. Comment une Junior-Entreprise doit-elle se positionner pour ne pas tomber dans ce cas ?",2,"En collaborant avec l'intervenant pour réaliser une prestation, sans donner d'ordres directs.",1,"La limite est la collaboration : la JE encadre la mission (via le CdC), fournit les moyens, mais l'étudiant reste autonome dans l'exécution, évitant ainsi un lien de subordination direct."
161,clr,CLR,"Un des 'faisceaux du salariat' à éviter est la fourniture de travail. Comment une Junior-Entreprise doit-elle se positionner pour ne pas tomber dans ce cas ?",3,"En faisant signer à l'étudiant une décharge de responsabilité.",0,"Un document ne peut pas changer la nature réelle d'une relation. Si un lien de subordination existe dans les faits, une décharge n'a aucune valeur juridique pour l'écarter."
162,clr,CLR,"Dans un Récapitulatif de Mission (RM), que doit-on s'assurer concernant le nombre de JEH ?",0,"Le nombre de JEH doit être inférieur à 10 pour ne pas être requalifié en contrat de travail.",0,"Il n'existe pas de limite de 10 JEH par mission ; le nombre de JEH doit être cohérent avec la charge de travail."
162,clr,CLR,"Dans un Récapitulatif de Mission (RM), que doit-on s'assurer concernant le nombre de JEH ?",1,"La somme des JEH de tous les RM d'une étude doit être égale au nombre total de JEH budgété dans la Convention d'Étude.",1,"KiwiLegal souligne cette règle de cohérence : le total des JEH répartis entre les intervenants doit correspondre précisément au nombre de JEH vendu au client."
162,clr,CLR,"Dans un Récapitulatif de Mission (RM), que doit-on s'assurer concernant le nombre de JEH ?",2,"Chaque intervenant ne peut pas se voir attribuer plus de JEH que le chef de projet.",0,"Il n'y a pas de règle de ce type. Un intervenant avec une forte charge de travail technique peut avoir plus de JEH que le chef de projet dont le rôle est la coordination."
162,clr,CLR,"Dans un Récapitulatif de Mission (RM), que doit-on s'assurer concernant le nombre de JEH ?",3,"Le nombre de JEH doit être validé par l'URSSAF avant le début de la mission.",0,"La définition du nombre de JEH est de la responsabilité de la Junior et se fait en accord avec l'étudiant. L'URSSAF peut contrôler a posteriori la cohérence, mais ne valide pas en amont."
163,clr,CLR,"Que se passe-t-il si un seul des quatre 'faisceaux du salariat' est caractérisé dans la relation entre une Junior et un intervenant ?",0,"La relation est automatiquement requalifiée en contrat de travail.",0,"La jurisprudence considère qu'il faut un ensemble d'indices concordants. Un seul faisceau est rarement suffisant."
163,clr,CLR,"Que se passe-t-il si un seul des quatre 'faisceaux du salariat' est caractérisé dans la relation entre une Junior et un intervenant ?",1,"Il n'y a pas de risque de requalification, car trois des quatre faisceaux peuvent avoir des équivalences en Junior-Entreprise.",1,"KiwiLegal explique que des équivalences existent pour la prestation, la 'rémunération' (rétribution) et le 'contrat' (RM). Le risque majeur vient du 4ème faisceau : le lien de subordination, qui lui doit être évité."
163,clr,CLR,"Que se passe-t-il si un seul des quatre 'faisceaux du salariat' est caractérisé dans la relation entre une Junior et un intervenant ?",2,"La Junior doit payer des pénalités à la CNJE.",0,"La sanction en cas de requalification viendrait de l'URSSAF et des Prud'hommes, pas de la CNJE, bien que cela constituerait un manquement grave aux règles du Mouvement."
163,clr,CLR,"Que se passe-t-il si un seul des quatre 'faisceaux du salariat' est caractérisé dans la relation entre une Junior et un intervenant ?",3,"La Junior doit immédiatement cesser la mission.",0,"Le risque est une requalification a posteriori. Le plus important est de s'assurer en amont et pendant la mission que le lien de subordination n'est pas caractérisé."
164,clr,CLR,"Comment la CNJE s'assure-t-elle que les structures de son Mouvement respectent la Norme ?",0,"En exigeant un rapport mensuel d'activité de chaque Junior.",0,"Le suivi n'est pas mensuel et ne se base pas uniquement sur un rapport d'activité, mais sur une vérification approfondie."
164,clr,CLR,"Comment la CNJE s'assure-t-elle que les structures de son Mouvement respectent la Norme ?",1,"Par une campagne annuelle d'Audits-Conseil.",1,"La Norme 2025 précise que le respect de la Norme est évalué lors de la campagne annuelle d'Audits-Conseil, ce qui garantit le gage de qualité de la marque."
164,clr,CLR,"Comment la CNJE s'assure-t-elle que les structures de son Mouvement respectent la Norme ?",2,"En plaçant un représentant de la CNJE dans chaque Conseil d'Administration.",0,"Les Juniors sont des associations autonomes. La CNJE n'intervient pas directement dans leur gouvernance."
164,clr,CLR,"Comment la CNJE s'assure-t-elle que les structures de son Mouvement respectent la Norme ?",3,"En se basant uniquement sur la confiance et la déclaration sur l'honneur des dirigeants.",0,"La confiance est présente, mais elle est complétée par un processus de vérification objectif et structuré pour maintenir un haut niveau de qualité dans tout le réseau."
165,clr,CLR,"En matière de restriction des accès aux archives, quelle est la bonne pratique préconisée par la CNJE ?",0,"Donner l'accès à tous les membres du Conseil d'Administration pour plus de transparence.",0,"La transparence ne doit pas se faire au détriment de la confidentialité et de la sécurité des données. La règle est de limiter les accès."
165,clr,CLR,"En matière de restriction des accès aux archives, quelle est la bonne pratique préconisée par la CNJE ?",1,"Restreindre les accès au strict nécessaire, c'est-à-dire à une ou deux personnes de la Junior.",1,"KiwiLegal est très clair sur ce point, en raison des données personnelles et confidentielles contenues dans les archives, il est impératif de restreindre les accès au minimum."
165,clr,CLR,"En matière de restriction des accès aux archives, quelle est la bonne pratique préconisée par la CNJE ?",2,"Donner l'accès à toute personne en faisant la demande écrite au Président.",0,"Cela ouvrirait la porte à des accès non justifiés. Le principe est celui du 'besoin d'en connaître', qui est très limité pour les archives."
165,clr,CLR,"En matière de restriction des accès aux archives, quelle est la bonne pratique préconisée par la CNJE ?",3,"Stocker les archives sur un drive partagé accessible à tous les membres actuels de la Junior.",0,"C'est précisément le contraire de la bonne pratique. Un tel partage large des archives créerait un risque majeur en matière de confidentialité et de RGPD."
166,clr,CLR,"Quel est le but de la lettre de Bérégovoy de 1984 ?",0,"Créer le statut de Junior-Entreprise.",0,"Le Mouvement est antérieur à 1984. Cette lettre est venue clarifier un point fiscal spécifique, pas créer le statut."
166,clr,CLR,"Quel est le but de la lettre de Bérégovoy de 1984 ?",1,"Prouver que les rétributions des intervenants sont fiscalement des honoraires et non des salaires.",1,"KiwiLegal explique que la DAS2, conformément à cette lettre, permet de prouver la nature fiscale des rétributions comme étant des honoraires, ce qui est cohérent avec le statut de non-employeur."
